date,county,state,fips,cases,deaths
2020-09-17,Middlesex,Connecticut,09007,1537,193
2020-09-17,New Haven,Connecticut,09009,14145,1111
2020-09-17,New London,Connecticut,09011,1705,111
2020-09-17,Tolland,Connecticut,09013,1289,65
2020-09-17,Unknown,Connecticut,,122,0
2020-09-17,Windham,Connecticut,09015,890,15
2020-09-17,Atlantic,New Jersey,34001,3946,255
2020-09-17,Bergen,New Jersey,34003,22330,2043
2020-09-17,Burlington,New Jersey,34005,6869,490
2020-09-17,Camden,New Jersey,34007,9660,603
2020-09-17,Cape May,New Jersey,34009,996,95
2020-09-17,Cumberland,New Jersey,34011,3718,157
2020-09-17,Essex,New Jersey,34013,20978,2125
2020-09-17,Gloucester,New Jersey,34015,4229,224
2020-09-17,Hudson,New Jersey,34017,20597,1513
2020-09-17,Hunterdon,New Jersey,34019,1329,125
2020-09-17,Mercer,New Jersey,34021,8570,634
2020-09-17,Middlesex,New Jersey,34023,19173,1424
2020-09-17,Monmouth,New Jersey,34025,11450,864
2020-09-17,Morris,New Jersey,34027,7842,831
2020-09-17,Ocean,New Jersey,34029,12070,1041
2020-09-17,Passaic,New Jersey,34031,18892,1251
2020-09-17,Salem,New Jersey,34033,1040,89
2020-09-17,Somerset,New Jersey,34035,5703,568
2020-09-17,Sussex,New Jersey,34037,1466,198
2020-09-17,Union,New Jersey,34039,17533,1356
2020-09-17,Unknown,New Jersey,,324,0
2020-09-17,Warren,New Jersey,34041,1437,171
2020-09-17,Albany,New York,36001,2969,123
2020-09-17,Allegany,New York,36003,94,2
2020-09-17,Broome,New York,36007,1437,85
2020-09-17,Cattaraugus,New York,36009,248,7
2020-09-17,Cayuga,New York,36011,194,2
2020-09-17,Chautauqua,New York,36013,533,4
2020-09-17,Chemung,New York,36015,294,2
2020-09-17,Chenango,New York,36017,245,6
2020-09-17,Clinton,New York,36019,154,5
2020-09-17,Columbia,New York,36021,579,47
2020-09-17,Cortland,New York,36023,141,1
2020-09-17,Delaware,New York,36025,129,4
2020-09-17,Dutchess,New York,36027,5042,156
2020-09-17,Erie,New York,36029,10833,619
2020-09-17,Essex,New York,36031,162,12
2020-09-17,Franklin,New York,36033,63,1
2020-09-17,Fulton,New York,36035,331,28
2020-09-17,Genesee,New York,36037,309,6
2020-09-17,Greene,New York,36039,319,14
2020-09-17,Hamilton,New York,36041,14,1
2020-09-17,Herkimer,New York,36043,316,10
2020-09-17,Jefferson,New York,36045,159,1
2020-09-17,Lewis,New York,36049,50,5
2020-09-17,Livingston,New York,36051,199,6
2020-09-17,Madison,New York,36053,480,9
2020-09-17,Monroe,New York,36055,5840,259
2020-09-17,Montgomery,New York,36057,219,9
2020-09-17,Nassau,New York,36059,45989,2201
2020-09-17,New York City,New York,,243644,23767
2020-09-17,Niagara,New York,36063,1703,89
2020-09-17,Oneida,New York,36065,2363,121
2020-09-17,Onondaga,New York,36067,4158,180
2020-09-17,Ontario,New York,36069,452,28
2020-09-17,Orange,New York,36071,11749,411
2020-09-17,Orleans,New York,36073,322,55
2020-09-17,Oswego,New York,36075,412,3
2020-09-17,Otsego,New York,36077,322,4
2020-09-17,Putnam,New York,36079,1567,63
2020-09-17,Rensselaer,New York,36083,892,42
2020-09-17,Rockland,New York,36087,14698,509
2020-09-17,Saratoga,New York,36091,976,15
2020-09-17,Schenectady,New York,36093,1372,46
2020-09-17,Schoharie,New York,36095,83,2
2020-09-17,Schuyler,New York,36097,33,0
2020-09-17,Seneca,New York,36099,104,1
2020-09-17,St. Lawrence,New York,36089,313,4
2020-09-17,Steuben,New York,36101,339,39
2020-09-17,Suffolk,New York,36103,45915,2011
2020-09-17,Sullivan,New York,36105,1565,37
2020-09-17,Tioga,New York,36107,221,21
2020-09-17,Tompkins,New York,36109,388,0
2020-09-17,Ulster,New York,36111,2231,84
2020-09-17,Warren,New York,36113,352,30
2020-09-17,Washington,New York,36115,287,14
2020-09-17,Wayne,New York,36117,305,3
2020-09-17,Westchester,New York,36119,37671,1454
2020-09-17,Wyoming,New York,36121,130,5
2020-09-17,Yates,New York,36123,62,6
2020-09-18,Alameda,California,06001,20385,370
2020-09-18,Alpine,California,06003,2,0
2020-09-18,Amador,California,06005,283,16
2020-09-18,Butte,California,06007,2720,35
2020-09-18,Calaveras,California,06009,311,14
2020-09-18,Colusa,California,06011,509,6
2020-09-18,Contra Costa,California,06013,15734,199
2020-09-18,Del Norte,California,06015,136,1
2020-09-18,El Dorado,California,06017,1064,4
2020-09-18,Fresno,California,06019,27487,355
2020-09-18,Glenn,California,06021,541,3
2020-09-18,Humboldt,California,06023,482,6
2020-09-18,Imperial,California,06025,11534,311
2020-09-18,Inyo,California,06027,176,14
2020-09-18,Kern,California,06029,31261,350
2020-09-18,Kings,California,06031,7268,77
2020-09-18,Lake,California,06033,433,10
2020-09-18,Lassen,California,06035,731,0
2020-09-18,Los Angeles,California,06037,258516,6330
2020-09-18,Madera,California,06039,4296,58
2020-09-18,Marin,California,06041,6554,112
2020-09-18,Mariposa,California,06043,75,2
2020-09-18,Mendocino,California,06045,833,18
2020-09-18,Merced,California,06047,8750,134
2020-09-18,Modoc,California,06049,22,0
2020-09-18,Mono,California,06051,164,2
2020-09-18,Monterey,California,06053,9360,66
2020-09-18,Napa,California,06055,1593,13
2020-09-18,Nevada,California,06057,506,6
2020-09-18,Orange,California,06059,52900,1123
2020-09-18,Placer,California,06061,3407,41
2020-09-18,Plumas,California,06063,45,0
2020-09-18,Riverside,California,06065,56681,1153
2020-09-18,Sacramento,California,06067,21170,375
2020-09-18,San Benito,California,06069,1272,11
2020-09-18,San Bernardino,California,06071,51750,858
2020-09-18,San Diego,California,06073,44070,757
2020-09-18,San Francisco,California,06075,10643,96
2020-09-18,San Joaquin,California,06077,19793,414
2020-09-18,San Luis Obispo,California,06079,3360,27
2020-09-18,San Mateo,California,06081,9332,142
2020-09-18,Santa Barbara,California,06083,8846,110
2020-09-18,Santa Clara,California,06085,20129,296
2020-09-18,Santa Cruz,California,06087,2189,8
2020-09-18,Shasta,California,06089,668,14
2020-09-18,Sierra,California,06091,6,0
2020-09-18,Siskiyou,California,06093,161,0
2020-09-18,Solano,California,06095,6090,55
2020-09-18,Sonoma,California,06097,6987,114
2020-09-18,Stanislaus,California,06099,16229,329
2020-09-18,Sutter,California,06101,1642,10
2020-09-18,Tehama,California,06103,487,4
2020-09-18,Trinity,California,06105,16,0
2020-09-18,Tulare,California,06107,15599,256
2020-09-18,Tuolumne,California,06109,221,4
2020-09-18,Ventura,California,06111,12167,143
2020-09-18,Yolo,California,06113,2732,53
2020-09-18,Yuba,California,06115,1118,7
2020-09-18,Fairfield,Connecticut,09001,19716,1420
2020-09-18,Hartford,Connecticut,09003,14253,1434
2020-09-18,Litchfield,Connecticut,09005,1822,140
2020-09-18,Middlesex,Connecticut,09007,1542,193
2020-09-18,New Haven,Connecticut,09009,14164,1111
2020-09-18,New London,Connecticut,09011,1717,114
2020-09-18,Tolland,Connecticut,09013,1293,65
2020-09-18,Unknown,Connecticut,,121,0
2020-09-18,Windham,Connecticut,09015,899,15
2020-09-18,Atlantic,New Jersey,34001,3955,255
2020-09-18,Bergen,New Jersey,34003,22362,2044
2020-09-18,Burlington,New Jersey,34005,6901,490
2020-09-18,Camden,New Jersey,34007,9686,603
2020-09-18,Cape May,New Jersey,34009,1005,95
2020-09-18,Cumberland,New Jersey,34011,3730,157
2020-09-18,Essex,New Jersey,34013,21002,2125
2020-09-18,Gloucester,New Jersey,34015,4265,224
2020-09-18,Hudson,New Jersey,34017,20614,1513
2020-09-18,Hunterdon,New Jersey,34019,1331,125
2020-09-18,Mercer,New Jersey,34021,8580,635
2020-09-18,Middlesex,New Jersey,34023,19218,1425
2020-09-18,Monmouth,New Jersey,34025,11495,864
2020-09-18,Morris,New Jersey,34027,7851,831
2020-09-18,Ocean,New Jersey,34029,12160,1042
2020-09-18,Passaic,New Jersey,34031,18917,1250
2020-09-18,Salem,New Jersey,34033,1043,89
2020-09-18,Somerset,New Jersey,34035,5745,569
2020-09-18,Sussex,New Jersey,34037,1468,198
2020-09-18,Union,New Jersey,34039,17556,1356
2020-09-18,Unknown,New Jersey,,314,0
2020-09-18,Warren,New Jersey,34041,1441,171
2020-09-18,Albany,New York,36001,2979,123
2020-09-18,Allegany,New York,36003,95,2
2020-09-18,Broome,New York,36007,1450,85
2020-09-18,Cattaraugus,New York,36009,249,7
2020-09-18,Cayuga,New York,36011,195,2
2020-09-18,Chautauqua,New York,36013,535,4
2020-09-18,Chemung,New York,36015,305,3
2020-09-18,Chenango,New York,36017,248,6
2020-09-18,Clinton,New York,36019,154,5
2020-09-18,Columbia,New York,36021,580,47
2020-09-18,Cortland,New York,36023,150,1
2020-09-18,Delaware,New York,36025,129,4
2020-09-18,Dutchess,New York,36027,5050,156
2020-09-18,Erie,New York,36029,10873,621
2020-09-18,Essex,New York,36031,165,13
2020-09-18,Franklin,New York,36033,64,1
2020-09-18,Fulton,New York,36035,331,28
2020-09-18,Genesee,New York,36037,309,6
2020-09-18,Greene,New York,36039,319,14
2020-09-18,Hamilton,New York,36041,14,1
2020-09-18,Herkimer,New York,36043,318,10
2020-09-18,Jefferson,New York,36045,160,1
2020-09-18,Lewis,New York,36049,50,5
2020-09-18,Livingston,New York,36051,201,6
2020-09-18,Madison,New York,36053,484,9
2020-09-18,Monroe,New York,36055,5858,259
2020-09-18,Montgomery,New York,36057,219,9
2020-09-18,Nassau,New York,36059,46052,2201
2020-09-18,New York City,New York,,243995,23775
2020-09-18,Niagara,New York,36063,1707,89
2020-09-18,Oneida,New York,36065,2369,121
2020-09-18,Onondaga,New York,36067,4185,180
2020-09-18,Ontario,New York,36069,454,28
2020-09-18,Orange,New York,36071,11775,412
2020-09-18,Orleans,New York,36073,322,55
2020-09-18,Oswego,New York,36075,418,3
2020-09-18,Otsego,New York,36077,324,4
2020-09-18,Putnam,New York,36079,1569,63
2020-09-18,Rensselaer,New York,36083,895,42
2020-09-18,Rockland,New York,36087,14747,509
2020-09-18,Saratoga,New York,36091,985,15
2020-09-18,Schenectady,New York,36093,1374,46
2020-09-18,Schoharie,New York,36095,83,2
2020-09-18,Schuyler,New York,36097,37,0
2020-09-18,Seneca,New York,36099,105,1
2020-09-18,St. Lawrence,New York,36089,314,4
2020-09-18,Steuben,New York,36101,342,39
2020-09-18,Suffolk,New York,36103,45956,2011
2020-09-18,Sullivan,New York,36105,1568,37
2020-09-18,Tioga,New York,36107,222,21
2020-09-18,Tompkins,New York,36109,390,0
2020-09-18,Ulster,New York,36111,2235,84
2020-09-18,Warren,New York,36113,354,30
2020-09-18,Washington,New York,36115,287,14
2020-09-18,Wayne,New York,36117,306,3
2020-09-18,Westchester,New York,36119,37717,1454
2020-09-18,Wyoming,New York,36121,131,5
2020-09-18,Yates,New York,36123,62,6
2020-09-19,Alameda,California,06001,20515,374
2020-09-19,Alpine,California,06003,2,0
2020-09-19,Amador,California,06005,284,16
2020-09-19,Butte,California,06007,2738,35
2020-09-19,Calaveras,California,06009,311,14
2020-09-19,Colusa,California,06011,509,6
2020-09-19,Contra Costa,California,06013,15835,199
2020-09-19,Del Norte,California,06015,136,1
2020-09-19,El Dorado,California,06017,1064,4
2020-09-19,Fresno,California,06019,27560,355
2020-09-19,Glenn,California,06021,541,3
2020-09-19,Humboldt,California,06023,482,6
2020-09-19,Imperial,California,06025,11558,313
2020-09-19,Inyo,California,06027,177,14
2020-09-19,Kern,California,06029,31379,354
2020-09-19,Kings,California,06031,7284,77
2020-09-19,Lake,California,06033,458,10
2020-09-19,Lassen,California,06035,731,0
2020-09-19,Los Angeles,California,06037,259817,6330
2020-09-19,Madera,California,06039,4296,58
2020-09-19,Marin,California,06041,6576,112
2020-09-19,Mariposa,California,06043,75,2
2020-09-19,Mendocino,California,06045,849,18
2020-09-19,Merced,California,06047,8750,134
2020-09-19,Modoc,California,06049,22,0
2020-09-19,Mono,California,06051,165,2
2020-09-19,Monterey,California,06053,9467,67
2020-09-19,Napa,California,06055,1605,13
2020-09-19,Nevada,California,06057,506,6
2020-09-19,Orange,California,06059,53163,1127
2020-09-19,Placer,California,06061,3428,41
2020-09-19,Plumas,California,06063,45,0
2020-09-19,Riverside,California,06065,56681,1153
2020-09-19,Sacramento,California,06067,21170,375
2020-09-19,San Benito,California,06069,1290,11
2020-09-19,San Bernardino,California,06071,52287,908
2020-09-19,San Diego,California,06073,44356,796
2020-09-19,San Francisco,California,06075,10699,97
2020-09-19,San Joaquin,California,06077,19793,414
2020-09-19,San Luis Obispo,California,06079,3360,27
2020-09-19,San Mateo,California,06081,9522,143
2020-09-19,Santa Barbara,California,06083,8846,110
2020-09-19,Santa Clara,California,06085,20252,297
2020-09-19,Santa Cruz,California,06087,2218,8
2020-09-19,Shasta,California,06089,668,14
2020-09-19,Sierra,California,06091,6,0
2020-09-19,Siskiyou,California,06093,161,0
2020-09-19,Solano,California,06095,6090,55
2020-09-19,Sonoma,California,06097,6998,114
2020-09-19,Stanislaus,California,06099,16289,332
2020-09-19,Sutter,California,06101,1642,10
2020-09-19,Tehama,California,06103,490,4
2020-09-19,Trinity,California,06105,16,0
2020-09-19,Tulare,California,06107,15599,256
2020-09-19,Tuolumne,California,06109,221,4
2020-09-19,Ventura,California,06111,12236,143
2020-09-19,Yolo,California,06113,2740,54
2020-09-19,Yuba,California,06115,1118,7
2020-09-19,Fairfield,Connecticut,09001,19716,1420
2020-09-19,Hartford,Connecticut,09003,14253,1434
2020-09-19,Litchfield,Connecticut,09005,1822,140
2020-09-19,Middlesex,Connecticut,09007,1542,193
2020-09-19,New Haven,Connecticut,09009,14164,1111
2020-09-19,New London,Connecticut,09011,1717,114
2020-09-19,Tolland,Connecticut,09013,1293,65
2020-09-19,Unknown,Connecticut,,121,0
2020-09-19,Windham,Connecticut,09015,899,15
2020-09-19,Atlantic,New Jersey,34001,3967,255
2020-09-19,Bergen,New Jersey,34003,22388,2044
2020-09-19,Burlington,New Jersey,34005,6940,490
2020-09-19,Camden,New Jersey,34007,9720,605
2020-09-19,Cape May,New Jersey,34009,1003,95
2020-09-19,Cumberland,New Jersey,34011,3736,157
2020-09-19,Essex,New Jersey,34013,21032,2125
2020-09-19,Gloucester,New Jersey,34015,4288,224
2020-09-19,Hudson,New Jersey,34017,20628,1513
2020-09-19,Hunterdon,New Jersey,34019,1336,125
2020-09-19,Mercer,New Jersey,34021,8599,635
2020-09-19,Middlesex,New Jersey,34023,19252,1425
2020-09-19,Monmouth,New Jersey,34025,11530,864
2020-09-19,Morris,New Jersey,34027,7863,831
2020-09-19,Ocean,New Jersey,34029,12247,1042
2020-09-19,Passaic,New Jersey,34031,18942,1251
2020-09-19,Salem,New Jersey,34033,1045,89
2020-09-19,Somerset,New Jersey,34035,5759,569
2020-09-19,Sussex,New Jersey,34037,1487,198
2020-09-19,Union,New Jersey,34039,17581,1356
2020-09-19,Unknown,New Jersey,,316,0
2020-09-19,Warren,New Jersey,34041,1441,171
2020-09-19,Albany,New York,36001,3006,123
2020-09-19,Allegany,New York,36003,96,2
2020-09-19,Broome,New York,36007,1459,85
2020-09-19,Cattaraugus,New York,36009,253,7
2020-09-19,Cayuga,New York,36011,196,2
2020-09-19,Chautauqua,New York,36013,536,4
2020-09-19,Chemung,New York,36015,322,3
2020-09-19,Chenango,New York,36017,248,6
2020-09-19,Clinton,New York,36019,154,5
2020-09-19,Columbia,New York,36021,580,47
2020-09-19,Cortland,New York,36023,155,1
2020-09-19,Delaware,New York,36025,130,4
2020-09-19,Dutchess,New York,36027,5053,156
2020-09-19,Erie,New York,36029,10917,622
2020-09-19,Essex,New York,36031,166,13
2020-09-19,Franklin,New York,36033,64,1
2020-09-19,Fulton,New York,36035,332,28
2020-09-19,Genesee,New York,36037,314,6
2020-09-19,Greene,New York,36039,319,14
2020-09-19,Hamilton,New York,36041,15,1
2020-09-19,Herkimer,New York,36043,319,10
2020-09-19,Jefferson,New York,36045,161,1
2020-09-19,Lewis,New York,36049,50,5
2020-09-19,Livingston,New York,36051,201,6
2020-09-19,Madison,New York,36053,486,9
2020-09-19,Monroe,New York,36055,5877,259
2020-09-19,Montgomery,New York,36057,223,9
2020-09-19,Nassau,New York,36059,46154,2201
2020-09-19,New York City,New York,,244484,23771
2020-09-19,Niagara,New York,36063,1714,89
2020-09-19,Oneida,New York,36065,2373,121
2020-09-19,Onondaga,New York,36067,4201,180
2020-09-19,Ontario,New York,36069,456,28
2020-09-19,Orange,New York,36071,11805,412
2020-09-19,Orleans,New York,36073,323,55
2020-09-19,Oswego,New York,36075,424,3
2020-09-19,Otsego,New York,36077,325,4
2020-09-19,Putnam,New York,36079,1573,63
2020-09-19,Rensselaer,New York,36083,896,42
2020-09-19,Rockland,New York,36087,14801,509
2020-09-19,Saratoga,New York,36091,990,15
2020-09-19,Schenectady,New York,36093,1377,46
2020-09-19,Schoharie,New York,36095,83,2
2020-09-19,Schuyler,New York,36097,37,0
2020-09-19,Seneca,New York,36099,105,1
2020-09-19,St. Lawrence,New York,36089,315,4
2020-09-19,Steuben,New York,36101,344,39
2020-09-19,Suffolk,New York,36103,46010,2011
2020-09-19,Sullivan,New York,36105,1570,37
2020-09-19,Tioga,New York,36107,222,21
2020-09-19,Tompkins,New York,36109,394,0
2020-09-19,Ulster,New York,36111,2239,84
2020-09-19,Warren,New York,36113,356,30
2020-09-19,Washington,New York,36115,287,14
2020-09-19,Wayne,New York,36117,309,3
2020-09-19,Westchester,New York,36119,37754,1454
2020-09-19,Wyoming,New York,36121,132,5
2020-09-19,Yates,New York,36123,62,6
2020-09-20,Alameda,California,06001,20579,374
2020-09-20,Alpine,California,06003,2,0
2020-09-20,Amador,California,06005,284,16
2020-09-20,Butte,California,06007,2748,35
2020-09-20,Calaveras,California,06009,311,14
2020-09-20,Colusa,California,06011,509,6
2020-09-20,Contra Costa,California,06013,15958,201
2020-09-20,Del Norte,California,06015,136,1
2020-09-20,El Dorado,California,06017,1068,4
2020-09-20,Fresno,California,06019,27668,355
2020-09-20,Glenn,California,06021,547,3
2020-09-20,Humboldt,California,06023,482,6
2020-09-20,Imperial,California,06025,11558,313
2020-09-20,Inyo,California,06027,177,14
2020-09-20,Kern,California,06029,31509,354
2020-09-20,Kings,California,06031,7430,77
2020-09-20,Lake,California,06033,465,10
2020-09-20,Lassen,California,06035,731,0
2020-09-20,Los Angeles,California,06037,260797,6353
2020-09-20,Madera,California,06039,4296,58
2020-09-20,Marin,California,06041,6591,112
2020-09-20,Mariposa,California,06043,75,2
2020-09-20,Mendocino,California,06045,851,18
2020-09-20,Merced,California,06047,8750,134
2020-09-20,Modoc,California,06049,22,0
2020-09-20,Mono,California,06051,165,2
2020-09-20,Monterey,California,06053,9550,67
2020-09-20,Napa,California,06055,1615,13
2020-09-20,Nevada,California,06057,506,6
2020-09-20,Orange,California,06059,53381,1128
2020-09-20,Placer,California,06061,3466,41
2020-09-20,Plumas,California,06063,47,0
2020-09-20,Riverside,California,06065,56681,1153
2020-09-20,Sacramento,California,06067,21296,375
2020-09-20,San Benito,California,06069,1301,11
2020-09-20,San Bernardino,California,06071,52471,908
2020-09-20,San Diego,California,06073,44640,760
2020-09-20,San Francisco,California,06075,10748,99
2020-09-20,San Joaquin,California,06077,19793,414
2020-09-20,San Luis Obispo,California,06079,3369,27
2020-09-20,San Mateo,California,06081,9522,143
2020-09-20,Santa Barbara,California,06083,8862,110
2020-09-20,Santa Clara,California,06085,20410,297
2020-09-20,Santa Cruz,California,06087,2218,8
2020-09-20,Shasta,California,06089,687,14
2020-09-20,Sierra,California,06091,6,0
2020-09-20,Siskiyou,California,06093,161,0
2020-09-20,Solano,California,06095,6090,55
2020-09-20,Sonoma,California,06097,7060,114
2020-09-20,Stanislaus,California,06099,16319,335
2020-09-20,Sutter,California,06101,1642,10
2020-09-20,Tehama,California,06103,498,4
2020-09-20,Trinity,California,06105,16,0
2020-09-20,Tulare,California,06107,15599,256
2020-09-20,Tuolumne,California,06109,221,4
2020-09-20,Ventura,California,06111,12328,143
2020-09-20,Yolo,California,06113,2747,54
2020-09-20,Yuba,California,06115,1118,7
2020-09-20,Fairfield,Connecticut,09001,19716,1420
2020-09-20,Hartford,Connecticut,09003,14253,1434
2020-09-20,Litchfield,Connecticut,09005,1822,140
2020-09-20,Middlesex,Connecticut,09007,1542,193
2020-09-20,New Haven,Connecticut,09009,14164,1111
2020-09-20,New London,Connecticut,09011,1717,114
2020-09-20,Tolland,Connecticut,09013,1293,65
2020-09-20,Unknown,Connecticut,,121,0
2020-09-20,Windham,Connecticut,09015,899,15
2020-09-20,Atlantic,New Jersey,34001,3976,256
2020-09-20,Bergen,New Jersey,34003,22411,2044
2020-09-20,Burlington,New Jersey,34005,6969,490
2020-09-20,Camden,New Jersey,34007,9760,605
2020-09-20,Cape May,New Jersey,34009,1005,95
2020-09-20,Cumberland,New Jersey,34011,3743,157
2020-09-20,Essex,New Jersey,34013,21062,2125
2020-09-20,Gloucester,New Jersey,34015,4320,224
2020-09-20,Hudson,New Jersey,34017,20642,1513
2020-09-20,Hunterdon,New Jersey,34019,1340,125
2020-09-20,Mercer,New Jersey,34021,8603,635
2020-09-20,Middlesex,New Jersey,34023,19291,1425
2020-09-20,Monmouth,New Jersey,34025,11592,865
2020-09-20,Morris,New Jersey,34027,7887,831
2020-09-20,Ocean,New Jersey,34029,12306,1042
2020-09-20,Passaic,New Jersey,34031,18965,1251
2020-09-20,Salem,New Jersey,34033,1050,89
2020-09-20,Somerset,New Jersey,34035,5765,569
2020-09-20,Sussex,New Jersey,34037,1489,198
2020-09-20,Union,New Jersey,34039,17606,1357
2020-09-20,Unknown,New Jersey,,330,0
2020-09-20,Warren,New Jersey,34041,1441,171
2020-09-20,Albany,New York,36001,3016,123
2020-09-20,Allegany,New York,36003,98,2
2020-09-20,Broome,New York,36007,1465,85
2020-09-20,Cattaraugus,New York,36009,254,7
2020-09-20,Cayuga,New York,36011,199,2
2020-09-20,Chautauqua,New York,36013,537,4
2020-09-20,Chemung,New York,36015,330,3
2020-09-20,Chenango,New York,36017,248,6
2020-09-20,Clinton,New York,36019,154,5
2020-09-20,Columbia,New York,36021,581,47
2020-09-20,Cortland,New York,36023,159,1
2020-09-20,Delaware,New York,36025,130,4
2020-09-20,Dutchess,New York,36027,5059,156
2020-09-20,Erie,New York,36029,10999,622
2020-09-20,Essex,New York,36031,168,13
2020-09-20,Franklin,New York,36033,65,1
2020-09-20,Fulton,New York,36035,332,28
2020-09-20,Genesee,New York,36037,314,6
2020-09-20,Greene,New York,36039,319,14
2020-09-20,Hamilton,New York,36041,15,1
2020-09-20,Herkimer,New York,36043,321,10
2020-09-20,Jefferson,New York,36045,163,1
2020-09-20,Lewis,New York,36049,50,5
2020-09-20,Livingston,New York,36051,201,6
2020-09-20,Madison,New York,36053,487,9
2020-09-20,Monroe,New York,36055,5895,259
2020-09-20,Montgomery,New York,36057,227,9
2020-09-20,Nassau,New York,36059,46218,2201
2020-09-20,New York City,New York,,244885,23777
2020-09-20,Niagara,New York,36063,1724,89
2020-09-20,Oneida,New York,36065,2375,121
2020-09-20,Onondaga,New York,36067,4220,180
2020-09-20,Ontario,New York,36069,461,28
2020-09-20,Orange,New York,36071,11827,412
2020-09-20,Orleans,New York,36073,323,55
2020-09-20,Oswego,New York,36075,447,3
2020-09-20,Otsego,New York,36077,332,4
2020-09-20,Putnam,New York,36079,1574,63
2020-09-20,Rensselaer,New York,36083,899,42
2020-09-20,Rockland,New York,36087,14823,509
2020-09-20,Saratoga,New York,36091,998,15
2020-09-20,Schenectady,New York,36093,1380,46
2020-09-20,Schoharie,New York,36095,83,2
2020-09-20,Schuyler,New York,36097,38,0
2020-09-20,Seneca,New York,36099,105,1
2020-09-20,St. Lawrence,New York,36089,318,4
2020-09-20,Steuben,New York,36101,350,39
2020-09-20,Suffolk,New York,36103,46061,2012
2020-09-20,Sullivan,New York,36105,1571,37
2020-09-20,Tioga,New York,36107,224,21
2020-09-20,Tompkins,New York,36109,397,0
2020-09-20,Ulster,New York,36111,2242,84
2020-09-20,Warren,New York,36113,360,30
2020-09-20,Washington,New York,36115,287,14
2020-09-20,Wayne,New York,36117,310,3
2020-09-20,Westchester,New York,36119,37800,1454
2020-09-20,Wyoming,New York,36121,132,5
2020-09-20,Yates,New York,36123,62,6
2020-09-21,Alameda,California,06001,20662,374
2020-09-21,Alpine,California,06003,2,0
2020-09-21,Amador,California,06005,285,16
2020-09-21,Butte,California,06007,2764,40
2020-09-21,Calaveras,California,06009,311,14
2020-09-21,Colusa,California,06011,519,6
2020-09-21,Contra Costa,California,06013,16056,201
2020-09-21,Del Norte,California,06015,138,1
2020-09-21,El Dorado,California,06017,1073,4
2020-09-21,Fresno,California,06019,27769,355
2020-09-21,Glenn,California,06021,550,3
2020-09-21,Humboldt,California,06023,485,6
2020-09-21,Imperial,California,06025,11583,313
2020-09-21,Inyo,California,06027,177,14
2020-09-21,Kern,California,06029,31572,354
2020-09-21,Kings,California,06031,7534,77
2020-09-21,Lake,California,06033,492,10
2020-09-21,Lassen,California,06035,735,0
2020-09-21,Los Angeles,California,06037,261446,6366
2020-09-21,Madera,California,06039,4391,62
2020-09-21,Marin,California,06041,6613,112
2020-09-21,Mariposa,California,06043,75,2
2020-09-21,Mendocino,California,06045,875,18
2020-09-21,Merced,California,06047,8820,137
2020-09-21,Modoc,California,06049,22,0
2020-09-21,Mono,California,06051,165,2
2020-09-21,Monterey,California,06053,9568,69
2020-09-21,Napa,California,06055,1627,13
2020-09-21,Nevada,California,06057,524,6
2020-09-21,Orange,California,06059,53524,1128
2020-09-21,Placer,California,06061,3488,41
2020-09-21,Plumas,California,06063,47,0
2020-09-21,Riverside,California,06065,57419,1162
2020-09-21,Sacramento,California,06067,21627,383
2020-09-21,San Benito,California,06069,1310,11
2020-09-21,San Bernardino,California,06071,52649,908
2020-09-21,San Diego,California,06073,44988,760
2020-09-21,San Francisco,California,06075,10810,99
2020-09-21,San Joaquin,California,06077,19841,415
2020-09-21,San Luis Obispo,California,06079,3438,27
2020-09-21,San Mateo,California,06081,9598,143
2020-09-21,Santa Barbara,California,06083,8930,110
2020-09-21,Santa Clara,California,06085,20511,298
2020-09-21,Santa Cruz,California,06087,2276,8
2020-09-21,Shasta,California,06089,709,14
2020-09-21,Sierra,California,06091,6,0
2020-09-21,Siskiyou,California,06093,163,0
2020-09-21,Solano,California,06095,6180,55
2020-09-21,Sonoma,California,06097,7112,114
2020-09-21,Stanislaus,California,06099,16351,337
2020-09-21,Sutter,California,06101,1679,10
2020-09-21,Tehama,California,06103,509,4
2020-09-21,Trinity,California,06105,16,0
2020-09-21,Tulare,California,06107,15687,256
2020-09-21,Tuolumne,California,06109,226,4
2020-09-21,Ventura,California,06111,12406,146
2020-09-21,Yolo,California,06113,2754,54
2020-09-21,Yuba,California,06115,1130,7
2020-09-21,Fairfield,Connecticut,09001,19848,1420
2020-09-21,Hartford,Connecticut,09003,14370,1434
2020-09-21,Litchfield,Connecticut,09005,1841,140
2020-09-21,Middlesex,Connecticut,09007,1552,193
2020-09-21,New Haven,Connecticut,09009,14261,1112
2020-09-21,New London,Connecticut,09011,1774,114
2020-09-21,Tolland,Connecticut,09013,1312,66
2020-09-21,Unknown,Connecticut,,142,1
2020-09-21,Windham,Connecticut,09015,924,15
2020-09-21,Atlantic,New Jersey,34001,3982,256
2020-09-21,Bergen,New Jersey,34003,22440,2044
2020-09-21,Burlington,New Jersey,34005,6985,491
2020-09-21,Camden,New Jersey,34007,9782,605
2020-09-21,Cape May,New Jersey,34009,1007,95
2020-09-21,Cumberland,New Jersey,34011,3752,157
2020-09-21,Essex,New Jersey,34013,21083,2125
2020-09-21,Gloucester,New Jersey,34015,4337,224
2020-09-21,Hudson,New Jersey,34017,20666,1513
